('GlobalUnlock'; 'GetProcAddress'),benign
Pattern,Present,Absent
('SetThreadPriority';),benign,malicious
('OpenProcess';),benign,malicious
('ReadFile';),malicious,benign
('GetFileAttributesW';),malicious,benign
('GetFullPathNameW';),malicious,benign
('GetLongPathNameW';),malicious,benign
('GetLongPathNameW'; 'RegQueryValueExW'),malicious,benign
('GetFileAttributesW'; 'RegSetValueExW'),malicious,benign
('GetLongPathNameW'; 'HeapAlloc'),malicious,benign
('SetThreadPriority'; 'HeapFree'),benign,malicious
('GetLongPathNameW'; 'RegCloseKey'),malicious,benign
('GetFileAttributesW'; 'LocalAlloc'),malicious,benign
('GlobalLock'; 'OpenProcess'),benign,malicious
('RegOpenKeyExA'; 'GetFullPathNameW'),malicious,benign
('OpenProcess'; 'SetThreadPriority'),benign,malicious
('OpenProcess'; 'RegOpenKeyExW'),benign,malicious
('RegOpenKeyExA'; 'GetFileAttributesW'),malicious,benign
('GetCurrentThreadId'; 'GetFileAttributesW'),malicious,benign
('GlobalReAlloc'; 'GetLongPathNameW'),malicious,benign
('SetThreadPriority'; 'SetThreadPriority'),benign,malicious
('LocalFree'; 'GetFullPathNameW'),malicious,benign
('GetFullPathNameW'; 'IsBadWritePtr'),malicious,benign
('GetLongPathNameW'; 'HeapFree'),malicious,benign
('LocalFree'; 'GetFileAttributesW'),malicious,benign
('GetFullPathNameW'; 'IsBadReadPtr'),malicious,benign
('GetCurrentThreadId'; 'GetLongPathNameW'),malicious,benign
('GetCurrentThread'; 'GetLongPathNameW'),malicious,benign
('GlobalSize'; 'OpenProcess'),benign,malicious
('GetProcAddress'; 'LoadLibraryW'),benign,malicious
('GlobalLock'; 'GetFullPathNameW'),malicious,benign
('SetThreadPriority'; 'RegCreateKeyExW'),benign,malicious
('GetFileAttributesW'; 'LoadLibraryA'),malicious,benign
('LoadLibraryExW'; 'GetLongPathNameW'),malicious,benign
('RegOpenKeyExW'; 'SetThreadPriority'),benign,malicious
('HeapAlloc'; 'GetFullPathNameW'),malicious,benign
('GetLongPathNameW'; 'GetCurrentProcessId'),malicious,benign
('HeapAlloc'; 'GetFileAttributesW'),malicious,benign
('HeapFree'; 'GetLongPathNameW'),malicious,benign
('RegEnumKeyW'; 'GetLongPathNameW'),malicious,benign
('GlobalUnlock'; 'GetFullPathNameW'),malicious,benign
('HeapAlloc'; 'GetLongPathNameW'),malicious,benign
('GlobalUnlock'; 'GetFileAttributesW'),malicious,benign
('RegOpenKeyExW'; 'OpenProcess'),benign,malicious
('HeapFree'; 'SetThreadPriority'),benign,malicious
('GetCurrentProcessId'; 'OpenProcess'),benign,malicious
('GetFileAttributesW'; 'RegEnumValueW'),malicious,benign
('GetFullPathNameW'; 'GetFullPathNameW'),malicious,benign
('GetFullPathNameW'; 'RegSetValueExW'),malicious,benign
('GlobalUnlock'; 'GetLongPathNameW'),malicious,benign
('RegQueryValueExW'; 'OpenProcess'),benign,malicious
('GlobalReAlloc'; 'SetThreadPriority'),benign,malicious
('GlobalAlloc'; 'OpenProcess'),benign,malicious
('GetLongPathNameW'; 'RegOpenKeyExA'),malicious,benign
('SetThreadPriority'; 'IsBadStringPtrW'),benign,malicious
('SetThreadPriority'; 'LocalFree'),benign,malicious
('SetThreadPriority'; 'GetCurrentThread'),benign,malicious
('GetCurrentThreadId'; 'SetThreadPriority'),benign,malicious
('OpenProcess'; 'RegOpenKeyExA'),benign,malicious
('GetCurrentThread'; 'SetThreadPriority'),benign,malicious
('GetFullPathNameW'; 'GlobalUnlock'),malicious,benign
('RegOpenKeyExW'; 'GetFullPathNameW'),malicious,benign
('GetFileAttributesW'; 'RegCloseKey'),malicious,benign
('GetLongPathNameW'; 'IsBadStringPtrW'),malicious,benign
('GetEnvironmentVariableW'; 'GetFullPathNameW'),malicious,benign
('GlobalReAlloc'; 'OpenProcess'),benign,malicious
('CreateProcessW'; 'GetLongPathNameW'),malicious,benign
('GetLongPathNameW'; 'GetCurrentThread'),malicious,benign
('GetEnvironmentVariableW'; 'GetFileAttributesW'),malicious,benign
('OpenProcess'; 'IsBadStringPtrW'),benign,malicious
('OpenProcess'; 'LocalFree'),benign,malicious
('GetCurrentThreadId'; 'OpenProcess'),benign,malicious
('SetThreadPriority'; 'IsBadWritePtr'),benign,malicious
('SetThreadPriority'; 'RegOpenKeyExW'),benign,malicious
('GetFileAttributesW'; 'HeapFree'),malicious,benign
('RegEnumKeyW'; 'SetThreadPriority'),benign,malicious
('GetEnvironmentVariableW'; 'GetLongPathNameW'),malicious,benign
('SetThreadPriority'; 'IsBadReadPtr'),benign,malicious
('GlobalReAlloc'; 'GetFullPathNameW'),malicious,benign
('GetLongPathNameW'; 'GlobalFree'),malicious,benign
('GetLongPathNameW'; 'RegOpenKeyExW'),malicious,benign
('GlobalReAlloc'; 'GetFileAttributesW'),malicious,benign
('GlobalUnlock'; 'SetThreadPriority'),benign,malicious
('GetCurrentThreadId'; 'GetFullPathNameW'),malicious,benign
('HeapFree'; 'OpenProcess'),benign,malicious
('RegEnumKeyW'; 'OpenProcess'),benign,malicious
('OpenProcess'; 'IsBadWritePtr'),benign,malicious
('GetFileAttributesW'; 'GetCurrentProcessId'),malicious,benign
('GetCurrentThread'; 'GetFullPathNameW'),malicious,benign
('GetFullPathNameW'; 'CreateProcessW'),malicious,benign
('OpenProcess'; 'IsBadReadPtr'),benign,malicious
('GetCurrentThread'; 'GetFileAttributesW'),malicious,benign
('HeapAlloc'; 'OpenProcess'),benign,malicious
('GetFileAttributesW'; 'LoadLibraryExW'),malicious,benign
('GlobalUnlock'; 'OpenProcess'),benign,malicious
