('RegSetValueExW'; 'GlobalReAlloc'),malicious
Pattern,Present,Absent
('OpenProcess';),benign,malicious
('ReadFile';),malicious,benign
('GetFileAttributesW';),malicious,benign
('GetFullPathNameW';),malicious,benign
('GetLongPathNameW';),malicious,benign
('GetLongPathNameW'; 'RegQueryValueExW'),malicious,benign
('GetFileAttributesW'; 'RegSetValueExW'),malicious,benign
('GetLongPathNameW'; 'HeapAlloc'),malicious,benign
('GetLongPathNameW'; 'RegCloseKey'),malicious,benign
('GetFileAttributesW'; 'LocalAlloc'),malicious,benign
('GlobalLock'; 'OpenProcess'),benign,malicious
('RegOpenKeyExA'; 'GetFullPathNameW'),malicious,benign
('OpenProcess'; 'SetThreadPriority'),benign,malicious
('OpenProcess'; 'RegOpenKeyExW'),benign,malicious
('RegOpenKeyExA'; 'GetFileAttributesW'),malicious,benign
('GetCurrentThreadId'; 'GetFileAttributesW'),malicious,benign
('GlobalReAlloc'; 'GetLongPathNameW'),malicious,benign
('SetThreadPriority'; 'SetThreadPriority'),benign,malicious
('LocalFree'; 'GetFullPathNameW'),malicious,benign
('GetFullPathNameW'; 'IsBadWritePtr'),malicious,benign
('GetLongPathNameW'; 'HeapFree'),malicious,benign
('LocalFree'; 'GetFileAttributesW'),malicious,benign
('GetFullPathNameW'; 'IsBadReadPtr'),malicious,benign
('GetCurrentThreadId'; 'GetLongPathNameW'),malicious,benign
('GetCurrentThread'; 'GetLongPathNameW'),malicious,benign
('GlobalSize'; 'OpenProcess'),benign,malicious
('GlobalLock'; 'GetFullPathNameW'),malicious,benign
('GetFileAttributesW'; 'LoadLibraryA'),malicious,benign
('LoadLibraryExW'; 'GetLongPathNameW'),malicious,benign
('HeapAlloc'; 'GetFullPathNameW'),malicious,benign
('GetLongPathNameW'; 'GetCurrentProcessId'),malicious,benign
('HeapAlloc'; 'GetFileAttributesW'),malicious,benign
('HeapFree'; 'GetLongPathNameW'),malicious,benign
('RegEnumKeyW'; 'GetLongPathNameW'),malicious,benign
('GlobalUnlock'; 'GetFullPathNameW'),malicious,benign
('HeapAlloc'; 'GetLongPathNameW'),malicious,benign
('GlobalUnlock'; 'GetFileAttributesW'),malicious,benign
('RegOpenKeyExW'; 'OpenProcess'),benign,malicious
('GetCurrentProcessId'; 'OpenProcess'),benign,malicious
('GetFileAttributesW'; 'RegEnumValueW'),malicious,benign
('GetFullPathNameW'; 'GetFullPathNameW'),malicious,benign
('GetFullPathNameW'; 'RegSetValueExW'),malicious,benign
('GlobalUnlock'; 'GetLongPathNameW'),malicious,benign
('RegQueryValueExW'; 'OpenProcess'),benign,malicious
('GlobalAlloc'; 'OpenProcess'),benign,malicious
('GetLongPathNameW'; 'RegOpenKeyExA'),malicious,benign
('SetThreadPriority'; 'IsBadStringPtrW'),benign,malicious
('OpenProcess'; 'RegOpenKeyExA'),benign,malicious
('GetFullPathNameW'; 'GlobalUnlock'),malicious,benign
('RegOpenKeyExW'; 'GetFullPathNameW'),malicious,benign
('GetFileAttributesW'; 'RegCloseKey'),malicious,benign
('GetLongPathNameW'; 'IsBadStringPtrW'),malicious,benign
('GetEnvironmentVariableW'; 'GetFullPathNameW'),malicious,benign
('GlobalReAlloc'; 'OpenProcess'),benign,malicious
('CreateProcessW'; 'GetLongPathNameW'),malicious,benign
('GetLongPathNameW'; 'GetCurrentThread'),malicious,benign
('GetEnvironmentVariableW'; 'GetFileAttributesW'),malicious,benign
('OpenProcess'; 'LocalFree'),benign,malicious
('GetCurrentThreadId'; 'OpenProcess'),benign,malicious
('GetFileAttributesW'; 'HeapFree'),malicious,benign
('GetEnvironmentVariableW'; 'GetLongPathNameW'),malicious,benign
('GlobalReAlloc'; 'GetFullPathNameW'),malicious,benign
('GetLongPathNameW'; 'GlobalFree'),malicious,benign
('GetLongPathNameW'; 'RegOpenKeyExW'),malicious,benign
('GlobalReAlloc'; 'GetFileAttributesW'),malicious,benign
('GetCurrentThreadId'; 'GetFullPathNameW'),malicious,benign
('HeapFree'; 'OpenProcess'),benign,malicious
