LocalFree, GetCurrentThreadId
Pattern_Name,Total_Unique_Count,Malicious_Unique_Count,Beneign_Unique_Count
('RegOpenKeyExW';),253,209,44
('LoadLibraryA';),247,205,42
('GetProcAddress';),149,113,36
('RegOpenKeyExA';),253,209,44
('LocalAlloc';),253,209,44
('HeapAlloc';),253,209,44
('HeapFree';),253,209,44
('IsBadReadPtr';),253,209,44
('IsBadWritePtr';),253,209,44
('LocalFree';),253,209,44
('RegQueryValueExW';),253,209,44
('RegCloseKey';),253,209,44
('GetCurrentThread';),253,209,44
('GlobalAlloc';),251,208,43
('GlobalLock';),251,208,43
('GetCurrentThreadId';),253,209,44
('RegQueryValueW';),252,208,44
('GlobalUnlock';),251,208,43
('RegEnumKeyW';),252,208,44
('IsBadStringPtrW';),253,209,44
('GetCurrentProcessId';),253,209,44
('GlobalReAlloc';),251,208,43
('GlobalSize';),251,208,43
('GlobalFree';),251,208,43
('RegEnumValueW';),253,209,44
('GetEnvironmentVariableW';),253,209,44
('RegCreateKeyExW';),173,130,43
('LoadLibraryExW';),240,201,39
('RegSetValueExW';),252,208,44
('CreateProcessW';),252,208,44
('SetThreadPriority';),160,117,43
('OpenProcess';),156,112,44
('GetModuleFileNameW';),125,96,29
('ReadFile';),99,99,0
('LoadLibraryW';),60,34,26
('GetFileAttributesW';),208,208,0
('GetFullPathNameW';),207,207,0
('GetLongPathNameW';),208,208,0
('GetFileAttributesW'; 'GetCurrentThreadId'),0,0,0
('RegCloseKey'; 'LocalAlloc'),1,0,1
('HeapAlloc'; 'RegSetValueExW'),251,207,44
('RegEnumKeyW'; 'GlobalLock'),233,208,25
('GetFullPathNameW'; 'GetCurrentThreadId'),0,0,0
('HeapAlloc'; 'GlobalUnlock'),251,208,43
('HeapFree'; 'SetThreadPriority'),160,117,43
('HeapFree'; 'GetFileAttributesW'),208,208,0
('GetEnvironmentVariableW'; 'GetProcAddress'),136,110,26
('RegCreateKeyExW'; 'HeapFree'),0,0,0
('RegEnumValueW'; 'GetFullPathNameW'),207,207,0
('IsBadStringPtrW'; 'CreateProcessW'),250,206,44
('SetThreadPriority'; 'LocalFree'),0,0,0
('RegQueryValueW'; 'RegOpenKeyExW'),3,0,3
('LocalFree'; 'GetEnvironmentVariableW'),253,209,44
('GetFileAttributesW'; 'RegQueryValueExW'),0,0,0
('GlobalReAlloc'; 'CreateProcessW'),251,208,43
('GlobalUnlock'; 'LocalFree'),0,0,0
('RegOpenKeyExW'; 'LoadLibraryA'),245,204,41
('LocalFree'; 'CreateProcessW'),252,208,44
('RegEnumKeyW'; 'GlobalFree'),251,208,43
('GlobalAlloc'; 'RegQueryValueExW'),0,0,0
('HeapAlloc'; 'GetFullPathNameW'),207,207,0
('LocalAlloc'; 'GetProcAddress'),148,112,36
('HeapFree'; 'LoadLibraryA'),246,204,42
('IsBadWritePtr'; 'LocalFree'),222,208,14
('LocalFree'; 'RegEnumValueW'),253,209,44
('IsBadReadPtr'; 'LoadLibraryExW'),236,200,36
('GetLongPathNameW'; 'GetCurrentProcessId'),0,0,0
('HeapAlloc'; 'RegOpenKeyExA'),253,209,44
('GlobalFree'; 'SetThreadPriority'),159,117,42
('GlobalFree'; 'GetFileAttributesW'),208,208,0
('RegOpenKeyExW'; 'LocalAlloc'),1,0,1
('IsBadStringPtrW'; 'RegOpenKeyExW'),227,202,25
('HeapAlloc'; 'GetLongPathNameW'),208,208,0
('RegQueryValueExW'; 'LocalAlloc'),52,50,2
('GlobalReAlloc'; 'RegOpenKeyExW'),0,0,0
('RegSetValueExW'; 'RegQueryValueExW'),1,1,0
('HeapFree'; 'LocalAlloc'),216,206,10
('GetEnvironmentVariableW'; 'OpenProcess'),156,112,44
('GetLongPathNameW'; 'IsBadWritePtr'),0,0,0
('CreateProcessW'; 'LocalFree'),0,0,0
('RegOpenKeyExA'; 'RegCloseKey'),20,1,19
('GlobalFree'; 'LoadLibraryA'),227,204,23
('GetProcAddress'; 'RegQueryValueExW'),1,1,0
('IsBadReadPtr'; 'GetFullPathNameW'),207,207,0
('RegEnumKeyW'; 'RegCreateKeyExW'),169,126,43
('GlobalSize'; 'RegEnumValueW'),251,208,43
('RegEnumKeyW'; 'GlobalSize'),251,208,43
('GetLongPathNameW'; 'GetCurrentThread'),0,0,0
('GetCurrentProcessId'; 'GetCurrentProcessId'),0,0,0
('GetCurrentProcessId'; 'IsBadReadPtr'),2,1,1
('LocalAlloc'; 'OpenProcess'),156,112,44
('IsBadStringPtrW'; 'LocalFree'),61,54,7
('OpenProcess'; 'HeapAlloc'),0,0,0
('GlobalAlloc'; 'LoadLibraryExW'),229,198,31
('GetFileAttributesW'; 'RegSetValueExW'),0,0,0
('RegOpenKeyExA'; 'IsBadReadPtr'),7,1,6
('LocalFree'; 'LocalFree'),0,0,0
('GlobalReAlloc'; 'LocalFree'),0,0,0
('GetEnvironmentVariableW'; 'GlobalUnlock'),0,0,0
('GetFileAttributesW'; 'GlobalUnlock'),0,0,0
('RegCloseKey'; 'GlobalReAlloc'),251,208,43
('GlobalAlloc'; 'RegSetValueExW'),21,0,21
('GlobalFree'; 'LocalAlloc'),0,0,0
('LoadLibraryA'; 'GetCurrentProcessId'),18,1,17
('LocalAlloc'; 'HeapFree'),37,3,34
('GlobalUnlock'; 'GetProcAddress'),141,110,31
('GetCurrentProcessId'; 'IsBadWritePtr'),6,1,5
('GetFullPathNameW'; 'LocalFree'),0,0,0
('SetThreadPriority'; 'RegQueryValueExW'),0,0,0
('GlobalSize'; 'GetFileAttributesW'),208,208,0
