LocalAlloc, RegOpenKeyExA
Pattern_Name,Total_Unique_Count,Malicious_Unique_Count,Beneign_Unique_Count
('RegOpenKeyExW';),293,247,46
('LoadLibraryA';),284,240,44
('GetProcAddress';),188,150,38
('RegOpenKeyExA';),293,247,46
('LocalAlloc';),293,247,46
('HeapAlloc';),293,247,46
('HeapFree';),293,247,46
('IsBadReadPtr';),280,234,46
('IsBadWritePtr';),281,235,46
('LocalFree';),292,246,46
('RegQueryValueExW';),288,242,46
('RegCloseKey';),293,247,46
('GetCurrentThread';),283,237,46
('GlobalAlloc';),269,224,45
('GlobalLock';),262,217,45
('GetCurrentThreadId';),293,247,46
('RegQueryValueW';),260,214,46
('GlobalUnlock';),261,216,45
('RegEnumKeyW';),258,212,46
('IsBadStringPtrW';),279,233,46
('GetCurrentProcessId';),290,244,46
('GlobalReAlloc';),257,212,45
('GlobalSize';),255,210,45
('GlobalFree';),267,222,45
('RegEnumValueW';),280,234,46
('GetEnvironmentVariableW';),270,224,46
('RegCreateKeyExW';),184,139,45
('LoadLibraryExW';),269,228,41
('RegSetValueExW';),262,216,46
('CreateProcessW';),257,211,46
('SetThreadPriority';),166,121,45
('OpenProcess';),167,121,46
('GetModuleFileNameW';),158,127,31
('ReadFile';),116,116,0
('LoadLibraryW';),98,70,28
('GetFileAttributesW';),229,229,0
('GetFullPathNameW';),233,233,0
('GetLongPathNameW';),216,216,0
('GetFileAttributesW'; 'GetCurrentThreadId'),0,0,0
('RegCloseKey'; 'LocalAlloc'),2,1,1
('HeapAlloc'; 'RegSetValueExW'),261,215,46
('RegEnumKeyW'; 'GlobalLock'),237,210,27
('GetFullPathNameW'; 'GetCurrentThreadId'),0,0,0
('HeapAlloc'; 'GlobalUnlock'),261,216,45
('HeapFree'; 'SetThreadPriority'),163,118,45
('HeapFree'; 'GetFileAttributesW'),228,228,0
('GetEnvironmentVariableW'; 'GetProcAddress'),140,112,28
('RegCreateKeyExW'; 'HeapFree'),0,0,0
('RegEnumValueW'; 'GetFullPathNameW'),220,220,0
('IsBadStringPtrW'; 'CreateProcessW'),255,209,46
('SetThreadPriority'; 'LocalFree'),3,3,0
('RegQueryValueW'; 'RegOpenKeyExW'),3,0,3
('LocalFree'; 'GetEnvironmentVariableW'),270,224,46
('GetFileAttributesW'; 'RegQueryValueExW'),3,3,0
('GlobalReAlloc'; 'CreateProcessW'),255,210,45
('GlobalUnlock'; 'LocalFree'),2,2,0
('RegOpenKeyExW'; 'LoadLibraryA'),270,228,42
('LocalFree'; 'CreateProcessW'),257,211,46
('RegEnumKeyW'; 'GlobalFree'),256,211,45
('GlobalAlloc'; 'RegQueryValueExW'),5,5,0
('HeapAlloc'; 'GetFullPathNameW'),233,233,0
('LocalAlloc'; 'GetProcAddress'),155,117,38
('HeapFree'; 'LoadLibraryA'),282,238,44
('IsBadWritePtr'; 'LocalFree'),242,226,16
('LocalFree'; 'RegEnumValueW'),270,224,46
('IsBadReadPtr'; 'LoadLibraryExW'),241,204,37
('GetLongPathNameW'; 'GetCurrentProcessId'),1,1,0
('HeapAlloc'; 'RegOpenKeyExA'),293,247,46
('GlobalFree'; 'SetThreadPriority'),162,118,44
('GlobalFree'; 'GetFileAttributesW'),211,211,0
('RegOpenKeyExW'; 'LocalAlloc'),21,20,1
('IsBadStringPtrW'; 'RegOpenKeyExW'),231,204,27
('HeapAlloc'; 'GetLongPathNameW'),216,216,0
('RegQueryValueExW'; 'LocalAlloc'),54,52,2
('GlobalReAlloc'; 'RegOpenKeyExW'),0,0,0
('RegSetValueExW'; 'RegQueryValueExW'),1,1,0
('HeapFree'; 'LocalAlloc'),253,242,11
('GetEnvironmentVariableW'; 'OpenProcess'),166,120,46
('GetLongPathNameW'; 'IsBadWritePtr'),2,2,0
('CreateProcessW'; 'LocalFree'),0,0,0
('RegOpenKeyExA'; 'RegCloseKey'),46,27,19
('GlobalFree'; 'LoadLibraryA'),233,209,24
