('GlobalUnlock'; 'GetProcAddress'),163,124,39
Pattern_Name,Total_Unique_Count,Malicious_Unique_Count,Beneign_Unique_Count
('SetThreadPriority';),113,76,37
('OpenProcess';),110,72,38
('ReadFile';),73,73,0
('GetFileAttributesW';),119,119,0
('GetFullPathNameW';),120,120,0
('GetLongPathNameW';),116,116,0
('GetLongPathNameW'; 'RegQueryValueExW'),115,115,0
('GetFileAttributesW'; 'RegSetValueExW'),117,117,0
('GetLongPathNameW'; 'HeapAlloc'),116,116,0
('SetThreadPriority'; 'HeapFree'),113,76,37
('GetLongPathNameW'; 'RegCloseKey'),116,116,0
('GetFileAttributesW'; 'LocalAlloc'),119,119,0
('GlobalLock'; 'OpenProcess'),109,71,38
('RegOpenKeyExA'; 'GetFullPathNameW'),120,120,0
('OpenProcess'; 'SetThreadPriority'),106,69,37
('OpenProcess'; 'RegOpenKeyExW'),110,72,38
('RegOpenKeyExA'; 'GetFileAttributesW'),118,118,0
('GetCurrentThreadId'; 'GetFileAttributesW'),119,119,0
('GlobalReAlloc'; 'GetLongPathNameW'),114,114,0
('SetThreadPriority'; 'SetThreadPriority'),105,69,36
('LocalFree'; 'GetFullPathNameW'),120,120,0
('GetFullPathNameW'; 'IsBadWritePtr'),119,119,0
('GetLongPathNameW'; 'HeapFree'),116,116,0
('LocalFree'; 'GetFileAttributesW'),119,119,0
('GetFullPathNameW'; 'IsBadReadPtr'),119,119,0
('GetCurrentThreadId'; 'GetLongPathNameW'),116,116,0
('GetCurrentThread'; 'GetLongPathNameW'),114,114,0
('GlobalSize'; 'OpenProcess'),108,70,38
('GetProcAddress'; 'LoadLibraryW'),67,40,27
('GlobalLock'; 'GetFullPathNameW'),118,118,0
('SetThreadPriority'; 'RegCreateKeyExW'),112,76,36
('GetFileAttributesW'; 'LoadLibraryA'),119,119,0
('LoadLibraryExW'; 'GetLongPathNameW'),112,112,0
('RegOpenKeyExW'; 'SetThreadPriority'),112,75,37
('HeapAlloc'; 'GetFullPathNameW'),120,120,0
('GetLongPathNameW'; 'GetCurrentProcessId'),116,116,0
('HeapAlloc'; 'GetFileAttributesW'),119,119,0
('HeapFree'; 'GetLongPathNameW'),116,116,0
('RegEnumKeyW'; 'GetLongPathNameW'),114,114,0
('GlobalUnlock'; 'GetFullPathNameW'),118,118,0
('HeapAlloc'; 'GetLongPathNameW'),116,116,0
('GlobalUnlock'; 'GetFileAttributesW'),117,117,0
('RegOpenKeyExW'; 'OpenProcess'),110,72,38
('HeapFree'; 'SetThreadPriority'),112,75,37
('GetCurrentProcessId'; 'OpenProcess'),109,71,38
('GetFileAttributesW'; 'RegEnumValueW'),116,116,0
('GetFullPathNameW'; 'GetFullPathNameW'),115,115,0
('GetFullPathNameW'; 'RegSetValueExW'),115,115,0
('GlobalUnlock'; 'GetLongPathNameW'),116,116,0
('RegQueryValueExW'; 'OpenProcess'),110,72,38
('GlobalReAlloc'; 'SetThreadPriority'),112,75,37
('GlobalAlloc'; 'OpenProcess'),109,71,38
('GetLongPathNameW'; 'RegOpenKeyExA'),114,114,0
('SetThreadPriority'; 'IsBadStringPtrW'),106,70,36
('SetThreadPriority'; 'LocalFree'),113,76,37
('SetThreadPriority'; 'GetCurrentThread'),112,76,36
('GetCurrentThreadId'; 'SetThreadPriority'),113,76,37
('OpenProcess'; 'RegOpenKeyExA'),107,70,37
('GetCurrentThread'; 'SetThreadPriority'),112,75,37
('GetFullPathNameW'; 'GlobalUnlock'),116,116,0
('RegOpenKeyExW'; 'GetFullPathNameW'),120,120,0
('GetFileAttributesW'; 'RegCloseKey'),119,119,0
('GetLongPathNameW'; 'IsBadStringPtrW'),114,114,0
('GetEnvironmentVariableW'; 'GetFullPathNameW'),115,115,0
('GlobalReAlloc'; 'OpenProcess'),108,70,38
('CreateProcessW'; 'GetLongPathNameW'),113,113,0
('GetLongPathNameW'; 'GetCurrentThread'),113,113,0
('GetEnvironmentVariableW'; 'GetFileAttributesW'),115,115,0
('OpenProcess'; 'IsBadStringPtrW'),108,71,37
('OpenProcess'; 'LocalFree'),110,72,38
('GetCurrentThreadId'; 'OpenProcess'),110,72,38
('SetThreadPriority'; 'IsBadWritePtr'),112,76,36
('SetThreadPriority'; 'RegOpenKeyExW'),113,76,37
('GetFileAttributesW'; 'HeapFree'),119,119,0
('RegEnumKeyW'; 'SetThreadPriority'),112,75,37
('GetEnvironmentVariableW'; 'GetLongPathNameW'),114,114,0
('SetThreadPriority'; 'IsBadReadPtr'),112,76,36
('GlobalReAlloc'; 'GetFullPathNameW'),116,116,0
('GetLongPathNameW'; 'GlobalFree'),113,113,0
('GetLongPathNameW'; 'RegOpenKeyExW'),115,115,0
('GlobalReAlloc'; 'GetFileAttributesW'),114,114,0
('GlobalUnlock'; 'SetThreadPriority'),112,75,37
('GetCurrentThreadId'; 'GetFullPathNameW'),120,120,0
('HeapFree'; 'OpenProcess'),110,72,38
('RegEnumKeyW'; 'OpenProcess'),108,70,38
('OpenProcess'; 'IsBadWritePtr'),110,72,38
('GetFileAttributesW'; 'GetCurrentProcessId'),119,119,0
('GetCurrentThread'; 'GetFullPathNameW'),116,116,0
('GetFullPathNameW'; 'CreateProcessW'),113,113,0
('OpenProcess'; 'IsBadReadPtr'),108,71,37
('GetCurrentThread'; 'GetFileAttributesW'),117,117,0
('HeapAlloc'; 'OpenProcess'),110,72,38
('GetFileAttributesW'; 'LoadLibraryExW'),113,113,0
('GlobalUnlock'; 'OpenProcess'),109,71,38
('GetFileAttributesW'; 'GetLongPathNameW'),116,116,0
('HeapFree'; 'GetFullPathNameW'),120,120,0
('GetFullPathNameW'; 'RegQueryValueExW'),120,120,0
('RegEnumKeyW'; 'GetFullPathNameW'),115,115,0
('CreateProcessW'; 'SetThreadPriority'),112,75,37
('HeapFree'; 'GetFileAttributesW'),119,119,0
('GetFullPathNameW'; 'HeapAlloc'),120,120,0
('RegEnumKeyW'; 'GetFileAttributesW'),115,115,0
('GetFileAttributesW'; 'RegOpenKeyExA'),118,118,0
('OpenProcess'; 'GetCurrentThreadId'),110,72,38
('GetEnvironmentVariableW'; 'SetThreadPriority'),112,75,37
('RegOpenKeyExA'; 'ReadFile'),73,73,0
('RegSetValueExW'; 'GetFileAttributesW'),117,117,0
('GetFullPathNameW'; 'GetCurrentThreadId'),120,120,0
('CreateProcessW'; 'OpenProcess'),108,70,38
('OpenProcess'; 'RegSetValueExW'),106,70,36
('GetFileAttributesW'; 'IsBadStringPtrW'),114,114,0
('GetFileAttributesW'; 'LocalFree'),119,119,0
('RegSetValueExW'; 'GetLongPathNameW'),114,114,0
('GetFileAttributesW'; 'GetCurrentThread'),117,117,0
('RegCloseKey'; 'SetThreadPriority'),112,75,37
('OpenProcess'; 'LocalAlloc'),110,72,38
('IsBadWritePtr'; 'SetThreadPriority'),112,75,37
('GetEnvironmentVariableW'; 'OpenProcess'),109,71,38
('IsBadReadPtr'; 'GetLongPathNameW'),115,115,0
('GetFullPathNameW'; 'LocalAlloc'),120,120,0
('IsBadStringPtrW'; 'SetThreadPriority'),112,75,37
('GetFullPathNameW'; 'GetCurrentProcessId'),120,120,0
('GetFileAttributesW'; 'GlobalFree'),117,117,0
('GetFileAttributesW'; 'IsBadWritePtr'),115,115,0
('GetFileAttributesW'; 'RegOpenKeyExW'),119,119,0
('RegEnumValueW'; 'GetLongPathNameW'),115,115,0
('GetLongPathNameW'; 'LocalFree'),116,116,0
('OpenProcess'; 'LoadLibraryA'),107,71,36
('GetFileAttributesW'; 'IsBadReadPtr'),116,116,0
('LocalAlloc'; 'GetFileAttributesW'),119,119,0
('GetFullPathNameW'; 'LoadLibraryA'),120,120,0
('RegOpenKeyExA'; 'LoadLibraryW'),72,44,28
('LocalAlloc'; 'GetLongPathNameW'),116,116,0
('GetCurrentThread'; 'OpenProcess'),109,71,38
('RegCloseKey'; 'GetFullPathNameW'),120,120,0
('IsBadWritePtr'; 'GetFullPathNameW'),120,120,0
('RegCloseKey'; 'GetFileAttributesW'),119,119,0
('IsBadWritePtr'; 'GetFileAttributesW'),118,118,0
('SetThreadPriority'; 'RegQueryValueExW'),112,75,37
('RegSetValueExW'; 'GlobalReAlloc'),135,113,22
('RegSetValueExW'; 'SetThreadPriority'),112,75,37
('GetLongPathNameW'; 'IsBadWritePtr'),114,114,0
('IsBadStringPtrW'; 'GetFullPathNameW'),119,119,0
('SetThreadPriority'; 'HeapAlloc'),113,76,37
('RegCreateKeyExW'; 'IsBadStringPtrW'),114,77,37
('GetLongPathNameW'; 'IsBadReadPtr'),115,115,0
('RegCloseKey'; 'GetLongPathNameW'),116,116,0
('IsBadWritePtr'; 'GetLongPathNameW'),115,115,0
('IsBadStringPtrW'; 'GetFileAttributesW'),118,118,0
('IsBadReadPtr'; 'SetThreadPriority'),112,75,37
('GetFileAttributesW'; 'GetFullPathNameW'),115,115,0
('RegQueryValueW'; 'GetLongPathNameW'),114,114,0
('IsBadStringPtrW'; 'GetLongPathNameW'),114,114,0
('SetThreadPriority'; 'GetCurrentThreadId'),113,76,37
('GetFileAttributesW'; 'GetFileAttributesW'),118,118,0
('RegSetValueExW'; 'OpenProcess'),108,70,38
('OpenProcess'; 'RegQueryValueExW'),109,71,38
('GlobalSize'; 'SetThreadPriority'),112,75,37
('OpenProcess'; 'HeapAlloc'),110,72,38
('RegEnumValueW'; 'SetThreadPriority'),112,75,37
('OpenProcess'; 'RegCloseKey'),110,72,38
('SetThreadPriority'; 'RegSetValueExW'),106,70,36
('IsBadReadPtr'; 'OpenProcess'),109,71,38
('GetLongPathNameW'; 'GetCurrentThreadId'),116,116,0
('GetFullPathNameW'; 'GlobalFree'),116,116,0
('RegCreateKeyExW'; 'SetThreadPriority'),107,70,37
('GlobalFree'; 'GetFullPathNameW'),114,114,0
('GetFileAttributesW'; 'GlobalUnlock'),117,117,0
('GetFullPathNameW'; 'RegOpenKeyExW'),118,118,0
('GetFullPathNameW'; 'RegCloseKey'),120,120,0
('SetThreadPriority'; 'LocalAlloc'),113,76,37
('GlobalFree'; 'GetFileAttributesW'),116,116,0
('RegOpenKeyExA'; 'GetLongPathNameW'),115,115,0
('LocalAlloc'; 'SetThreadPriority'),112,75,37
('GetFileAttributesW'; 'GetEnvironmentVariableW'),114,114,0
('RegSetValueExW'; 'GetFullPathNameW'),115,115,0
('OpenProcess'; 'HeapFree'),110,72,38
('GetLongPathNameW'; 'RegSetValueExW'),113,113,0
('LocalFree'; 'GetLongPathNameW'),116,116,0
('GlobalFree'; 'GetLongPathNameW'),115,115,0
('RegEnumValueW'; 'OpenProcess'),108,70,38
('GlobalLock'; 'GetFileAttributesW'),117,117,0
('GetFullPathNameW'; 'HeapFree'),120,120,0
('GetLongPathNameW'; 'LocalAlloc'),116,116,0
('IsBadReadPtr'; 'GetFullPathNameW'),120,120,0
('GetCurrentProcessId'; 'SetThreadPriority'),112,75,37
('RegOpenKeyExW'; 'LoadLibraryW'),72,44,28
('IsBadReadPtr'; 'GetFileAttributesW'),118,118,0
('GlobalLock'; 'GetLongPathNameW'),116,116,0
('LocalAlloc'; 'OpenProcess'),110,72,38
('RegQueryValueExW'; 'SetThreadPriority'),112,75,37
('GetLongPathNameW'; 'GlobalUnlock'),113,113,0
('GlobalSize'; 'GetFullPathNameW'),112,112,0
('GlobalAlloc'; 'SetThreadPriority'),112,75,37
('OpenProcess'; 'RegCreateKeyExW'),108,71,37
('RegQueryValueW'; 'SetThreadPriority'),112,75,37
('RegEnumValueW'; 'GetFullPathNameW'),117,117,0
('GlobalSize'; 'GetFileAttributesW'),114,114,0
('RegEnumValueW'; 'GetFileAttributesW'),118,118,0
('GetFileAttributesW'; 'CreateProcessW'),114,114,0
('GetLongPathNameW'; 'LoadLibraryA'),115,115,0
('GlobalSize'; 'GetLongPathNameW'),113,113,0
('RegCloseKey'; 'OpenProcess'),110,72,38
('IsBadWritePtr'; 'OpenProcess'),109,71,38
('GetFullPathNameW'; 'GetFileAttributesW'),117,117,0
('LocalAlloc'; 'GetFullPathNameW'),120,120,0
('GetFullPathNameW'; 'LoadLibraryExW'),114,114,0
('RegQueryValueW'; 'OpenProcess'),108,70,38
('GetFullPathNameW'; 'GetLongPathNameW'),115,115,0
('IsBadStringPtrW'; 'OpenProcess'),109,71,38
('RegOpenKeyExA'; 'SetThreadPriority'),112,75,37
('GetFileAttributesW'; 'RegQueryValueExW'),119,119,0
('GetCurrentProcessId'; 'GetFullPathNameW'),120,120,0
('GetFileAttributesW'; 'HeapAlloc'),119,119,0
('RegOpenKeyExW'; 'GetFileAttributesW'),119,119,0
('GetCurrentProcessId'; 'GetFileAttributesW'),118,118,0
('LocalFree'; 'SetThreadPriority'),112,75,37
('GlobalFree'; 'SetThreadPriority'),112,75,37
('GetFullPathNameW'; 'RegOpenKeyExA'),119,119,0
('RegSetValueExW'; 'GlobalSize'),136,114,22
('RegQueryValueExW'; 'GetFullPathNameW'),120,120,0
('GlobalAlloc'; 'GetFullPathNameW'),118,118,0
('RegQueryValueExW'; 'GetFileAttributesW'),119,119,0
('RegOpenKeyExW'; 'GetLongPathNameW'),116,116,0
('GetCurrentProcessId'; 'GetLongPathNameW'),115,115,0
('RegQueryValueW'; 'GetFullPathNameW'),113,113,0
('GlobalAlloc'; 'GetFileAttributesW'),117,117,0
('RegOpenKeyExA'; 'OpenProcess'),109,71,38
('GetFileAttributesW'; 'GetCurrentThreadId'),119,119,0
('GlobalLock'; 'SetThreadPriority'),112,75,37
('OpenProcess'; 'GetCurrentThread'),109,71,38
('SetThreadPriority'; 'RegCloseKey'),113,76,37
('RegQueryValueW'; 'GetFileAttributesW'),116,116,0
('GetFullPathNameW'; 'IsBadStringPtrW'),119,119,0
('GetFullPathNameW'; 'LocalFree'),120,120,0
('RegQueryValueExW'; 'GetLongPathNameW'),116,116,0
('GetFullPathNameW'; 'GetCurrentThread'),116,116,0
('GlobalAlloc'; 'GetLongPathNameW'),116,116,0
('LocalFree'; 'OpenProcess'),110,72,38
('GlobalFree'; 'OpenProcess'),109,71,38
('HeapAlloc'; 'SetThreadPriority'),112,75,37
